car_id,city_mpg,highway_mpg
2010 Ford F-150 XL SuperCrew 5.5-ft. Bed,15,19
2010 Ford F-150 XL SuperCrew 5.5-ft. Bed  292 hp,15,21
2010 Ford F-150 XL SuperCrew 5.5-ft. Bed 4X4,14,20
2010 Ford F-150 XL SuperCrew 6.5-ft. Bed,15,19
2010 Ford F-150 XL SuperCrew 6.5-ft. Bed  292 hp,15,21
2010 Ford F-150 XL SuperCrew 6.5-ft. Bed 4X4,14,20
2010 Ford F-150 XLT 6.5-ft. Bed,15,19
2010 Ford F-150 XLT 6.5-ft. Bed 4X4,14,18
2010 Ford F-150 XLT 6.5-ft. Bed FFV 4X4,10,13
2010 Ford F-150 XLT 8-ft. Bed,15,19
2010 Ford F-150 XLT 8-ft. Bed  292 hp,15,21
2010 Ford F-150 XLT 8-ft. Bed FFV,14,20
2010 Ford F-150 XLT 8-ft. Bed 4X4,14,18
2010 Ford F-150 XLT 8-ft. Bed 292 hp 4X4,14,20
2010 Ford F-150 XLT 8-ft. Bed FFV 4X4,14,18
2010 Ford F-150 XLT SuperCab 6.5-ft. Bed,15,21
2010 Ford F-150 XLT SuperCab 6.5-ft. Bed FFV 4X4,10,13
2010 Ford F-150 XLT SuperCab 8-ft. Bed,15,21
2010 Ford F-150 XLT SuperCab 8-ft. Bed  FFV,14,20
2010 Ford F-150 XLT SuperCab 8-ft. Bed 4X4,14,20
2010 Ford F-150 XLT SuperCab 8-ft. Bed FFV 4X4,14,18
2010 Ford F-150 XLT SuperCrew 5.5-ft. Bed,15,21
2010 Ford F-150 XLT SuperCrew 5.5-ft. Bed  FFV,10,14
2010 Ford F-150 XLT SuperCrew 5.5-ft. Bed 4X4,14,20
2010 Ford F-150 XLT SuperCrew 5.5-ft. Bed FFV 4X4,10,13
2010 Ford F-150 XLT SuperCrew 6.5-ft. Bed,15,21
2010 Ford F-150 XLT SuperCrew 6.5-ft. Bed FFV,10,14
2010 Ford F-150 XLT SuperCrew 6.5-ft. Bed 4X4,14,20
2010 Ford F-150 XLT SuperCrew 6.5-ft. Bed FFV 4X4,14,18
2011 GMC Sierra 1500 Hybrid 3HA 2WD,20,23
2011 GMC Sierra 1500 Hybrid 3HB 2WD,20,23
2011 GMC Sierra 1500 Hybrid 3HA 4WD,20,23
2011 GMC Sierra 1500 Hybrid 3HB 4WD,20,23
2010 GMC Sierra 1500 Hybrid 3HA 2WD,21,22
2010 GMC Sierra 1500 Hybrid 3HB 2WD,21,22
2010 GMC Sierra 1500 Hybrid 3HA 4WD,21,22
2010 GMC Sierra 1500 Hybrid 3HB 4WD,21,22
2011 Ford F-150 Lariat Limited SuperCrew 5.5-ft. Bed 4X4,12,16
2011 Aston Martin DB9 Volante Special Edition,11,17
2011 BMW 528i Sedan,22,32
2011 BMW 535i xDrive Sedan,19,29
2011 BMW 550i xDrive Sedan,16,24
2010 Mercedes-Benz C300 Sport,18,26
2010 Mercedes-Benz C300 Sport AT,18,26
2011 Dodge Ram 1500 ST Regular Cab 8'' box 4x2,14,20
2011 Dodge Ram 1500 ST Regular Cab 8'' box 310 hp 4x2,9,13
2011 Dodge Ram 1500 ST Regular Cab 8'' box 390 hp 4x2,14,20
2011 Dodge Ram 1500 ST Regular Cab 8'' box 4x4,13,18
2011 Dodge Ram 1500 ST Regular Cab 8'' box 390 hp 4x4,13,19
2011 Dodge Ram 1500 SLT Regular Cab 8'' box 4x2,9,13
2011 Dodge Ram 1500 SLT Regular Cab 8'' box 390 hp 4x2,14,20
2011 Dodge Ram 1500 SLT Regular Cab 8'' box 4x4,13,18
2011 Dodge Ram 1500 SLT Regular Cab 8'' box 390 hp 4x4,13,19
2011 Dodge Ram 1500 Tradesman Regular Cab 8'' Box 4x2,14,20
2011 Dodge Ram 1500 Tradesman Regular Cab 8'' Box 390 hp 4x2,13,19
2011 Dodge Ram 1500 Tradesman Regular Cab 8'' Box 4x4,13,18
2012 BMW 128i Convertible,18,28
2012 BMW 128i Convertible AT,18,27
2012 BMW 135i Convertible,19,28
2012 BMW 128i Coup,18,28
2012 BMW 128i Coup AT,18,28
2012 BMW 135i Coup,20,28
2012 BMW 135i Coup AT,18,25
2012 BMW 328i Sports Wagon,17,26
2012 BMW 328i Sports Wagon AT,18,27
2012 BMW 328i xDrive Sports Wagon,17,25
2012 BMW 328i xDrive Sports Wagon AT,17,25
2012 Ford Focus SE 5-Door,26,36
2012 Ford Focus SE 5-Door AT,28,38
2012 Ford Focus SEL 5-Door,27,37
2012 Ford Focus Titanium 5-Door,27,37
2012 Nissan 370Z Roadster Touring,18,25
2012 Nissan 370Z Roadster,18,25
2012 Nissan 370Z Roadster Touring AT,18,25
2012 Nissan 370Z Coupe Touring,18,26
2012 Nissan 370Z Coupe NISMO,18,26
2012 Nissan 370Z Coupe,18,26
2012 Nissan 370Z Coupe Touring AT,19,26
2012 Nissan 370Z Coupe AT,19,26
2012 Nissan JUKE SV MT,25,31
2012 Nissan JUKE SL MT,25,31
2012 Hyundai Veloster,28,40
2012 Hyundai Equus Signature,15,23
2012 Hyundai Equus Ultimate,15,23
2012 Hyundai Santa Fe Limited 3.5 AWD,20,26
2012 Hyundai Santa Fe GLS 3.5 AWD,20,26
2012 Hyundai Santa Fe Limited,20,28
2012 Hyundai Santa Fe SE AWD,20,26
2012 Hyundai Santa Fe SE,20,26
2012 Hyundai Santa Fe Limited 3.5,20,26
2012 Hyundai Santa Fe GLS,20,28
2012 Hyundai Santa Fe GLS 3.5,20,26
2012 Hyundai Santa Fe GLS AWD,20,25
2012 Ford Expedition XL,10,14
2012 Ford Expedition XLT,14,20
2012 Ford Expedition Limited,14,20
2012 Ford Expedition King Ranch,10,14
2012 Ford Expedition XL EL,14,20
2012 Ford Expedition XLT EL,10,14
2012 Ford Expedition Limited EL,10,14
2012 Ford Expedition King Ranch EL,10,14
2012 Ford Expedition XL 4x4,9,13
2012 Ford Expedition XLT 4x4,13,18
2012 Ford Expedition Limited 4x4,9,13
2012 Ford Expedition King Ranch 4x4,13,18
2012 Ford Expedition XL EL 4x4,9,13
2012 Ford Expedition XLT EL 4x4,9,13
2012 Ford Expedition Limited EL 4x4,9,13
2012 Ford Expedition King Ranch EL 4x4,13,18
2012 Nissan Xterra X,16,22
2012 Nissan Xterra X 4X4,15,20
2012 Nissan Xterra S,16,22
2012 Nissan Xterra S 4X4,16,20
2012 Nissan Xterra S 4X4 AT,15,20
2012 Nissan Xterra Pro-4X,16,20
2012 Nissan Xterra Pro-4X AT,15,20
2012 Nissan Pathfinder S,15,22
2012 Nissan Pathfinder S 4x4,14,20
2012 Nissan Pathfinder SV,15,22
2012 Nissan Pathfinder SV 4x4,14,20
2012 Nissan Pathfinder Silver Edition,15,22
2012 Nissan Pathfinder Silver Edition 4x4,14,20
2012 Nissan Pathfinder LE,15,22
2012 Nissan Pathfinder LE 4x4,14,20
2012 Nissan Pathfinder LE V8,13,18
2012 Hyundai Veracruz GLS,17,22
2012 Hyundai Veracruz GLS AWD,16,21
2012 Hyundai Veracruz Limited AWD,16,21
2012 Hyundai Veracruz Limited,17,22
2012 Infiniti G25,20,29
2012 Infiniti G25 Journey,20,29
2012 Infiniti G25x AWD,19,27
2012 Infiniti G37 Sedan Journey,19,27
2012 Infiniti G37x Sedan AWD,18,25
2012 Infiniti G37 Sedan Sport 6MT,17,25
2012 Infiniti G37 Coupe,19,27
2012 Infiniti G37 Coupe Journey,19,27
2012 Infiniti G37x Coupe AWD,18,25
2012 Infiniti G37 Coupe Sport 6MT,17,25
2012 Volvo C30 R-Design,21,29
2012 Volvo C30 T5,21,29
2012 Jeep Compass Sport 4x4,22,28
2012 Jeep Compass Sport 4x2,23,29
2012 Nissan Armada SV,13,19
2012 Nissan Armada SV FFV,12,19
2012 Nissan Armada SV 4x4,12,18
2012 Nissan Armada SV 4x4 FFV,12,18
2012 Nissan Armada SL,13,19
2012 Nissan Armada SL FFV,9,13
2012 Nissan Armada SL 4x4,12,18
2012 Nissan Armada SL 4x4 FFV,12,18
2012 Nissan Armada Platinum,13,19
2012 Nissan Armada Platinum 4x4,12,18
2012 Nissan Armada Platinum 4x4 FFV,12,18
2012 Lexus IS 250 RWD,21,30
2012 Lexus IS 250 AWD,20,27
2012 Lexus IS 250 RWD MT,19,28
2012 Lexus IS 350 RWD,19,27
2012 Lexus IS 350 AWD,18,26
2012 Lexus IS 350 C RWD,19,27
2012 Lexus IS 250 C RWD MT,19,28
2012 Lexus IS 250 C RWD,21,30
2012 Lexus IS F,16,23
2012 Lexus ES 350,19,28
2012 Lexus LS 460,16,24
2012 Lexus LS 460 AWD,16,23
2012 Lexus LS 460 L,16,24
2012 Lexus LS 460 L AWD,16,23
2012 Toyota Sienna,19,24
2012 Toyota Sienna V6,18,25
2012 Toyota Sienna LE,19,24
2012 Toyota Sienna LE V6,18,25
2012 Toyota Sienna LE V6 AWD,17,23
2012 Toyota Sienna LE Mobility Auto Access,18,25
2012 Toyota Sienna SE,18,25
2012 Toyota Sienna XLE,18,25
2012 Toyota Sienna XLE AWD,17,23
2012 Toyota Sienna XLE Mobility Auto Access,18,25
2012 Toyota Sienna Limited,18,25
2012 Toyota Sienna Limited AWD,17,23
2012 Audi A5 Cabriolet 2.0 T Quattro,21,29
2012 Audi A8 L,18,28
2012 Audi A8,18,28
2012 Audi A8 W12,14,21
2012 Audi TT RS,18,25
2012 Honda Accord LX Sedan,23,34
2012 Honda Accord LX Sedan AT,23,34
2012 Honda Accord LX-P Sedan,23,34
2012 Honda Accord SE Sedan,23,34
2012 Honda Accord EX Sedan,23,34
2012 Honda Accord EX Sedan AT,23,34
2012 Honda Accord EX-L V-6 Sedan,20,30
2012 Honda Accord EX-L Sedan,23,34
2012 Honda Accord EX V-6 Sedan,20,30
2012 Honda Accord LX-S Coupe,23,32
2012 Honda Accord LX-S Coupe AT,22,33
2012 Lexus RX 350 AWD,18,24
2012 Lexus RX 350 FWD,18,25
2012 Honda Accord EX Coupe,23,32
2012 Honda Accord EX Coupe AT,22,33
2012 Honda Accord EX-L Coupe,22,33
2012 Honda Accord EX-L V6 Coupe,17,26
2012 Honda Accord EX-L V6 Coupe AT,19,29
2012 Infiniti G37 Convertible,17,25
2012 Infiniti G37 Convertible Sport 6MT,16,24
2012 Infiniti IPL G Coupe,19,27
2012 Infiniti IPL G Coupe 6MT,17,25
2012 Lexus LFA,11,16
2012 Infiniti EX35,17,24
2012 Infiniti EX35 AWD,17,24
2012 Infiniti EX35 Journey,17,24
2012 Infiniti EX35 Journey AWD,17,24
2012 Infiniti FX35,16,23
2012 Infiniti FX35 AWD,16,21
2012 Infiniti FX50 AWD,14,20
2012 Infiniti QX56 2WD,14,20
2012 Infiniti QX56 4WD,14,20
2012 Dodge Durango SXT,12,17
2012 Dodge Durango SXT AWD,12,17
2012 Dodge Durango Crew,16,23
2012 Dodge Durango Crew V8,14,20
2012 Dodge Durango Crew AWD,16,23
2012 Dodge Durango Crew V8 AWD,13,20
2012 Dodge Durango R/T,14,20
2012 Dodge Durango R/T AWD,13,20
2012 Dodge Durango Citadel,12,17
2012 Dodge Durango Citadel V8,14,20
2012 Dodge Durango Citadel AWD,16,23
2012 Dodge Durango Citadel AWD V8,13,20
2012 Grand Cherokee SRT8 4x4,12,18
2012 Grand Cherokee Laredo 4x2,17,23
2012 Grand Cherokee Limited 4x2,17,23
2012 Grand Cherokee Laredo X 4x2,13,17
2012 Grand Cherokee Limited 4x4,16,23
2012 Grand Cherokee Overland Summit 4x4,16,23
2012 Grand Cherokee Laredo 4x4,16,23
2012 Grand Cherokee Overland Summit 4x2,17,23
2012 Grand Cherokee Laredo X 4x4,12,17
2012 Toyota 4Runner SR5,17,23
2012 Toyota 4Runner SR5 4x4,17,22
2012 Toyota 4Runner Trail,17,22
2012 Toyota 4Runner Limited,17,23
2012 Toyota 4Runner Limited 4x4,17,22
2012 Mazda Mazda2 Sport,29,35
2012 Mazda Mazda2 Touring,29,35
2012 Mazda Mazda2 Sport AT,28,34
2012 Mazda Mazda2 Touring AT,28,34
2012 Toyota Sequoia SR5,14,20
2012 Toyota Sequoia SR5 5.7L,13,18
2012 Toyota Sequoia SR5 4WD,13,18
2012 Toyota Sequoia SR5 5.7L 4WD,13,17
2012 Toyota Sequoia SR5 FFV,13,17
2012 Toyota Sequoia Limited,13,18
2012 Toyota Sequoia Limited 4WD,13,17
2012 Toyota Sequoia Limited FFV,13,17
2012 Mazda Mazda3 4-Door i SV,25,33
2012 Mazda Mazda3 4-Door i Sport,25,33
2012 Mazda Mazda3 4-Door i Sport AT,24,33
2012 Mazda Mazda3 4-Door i Touring,27,39
2012 Mazda Mazda3 4-Door i Touring AT,28,40
2012 Mazda Mazda3 4-Door i Grand Touring,28,40
2012 Mazda Mazda3 4-Door s Grand Touring,20,28
2012 Mazda Mazda3 4-Door s Grand Touring AT,22,29
2012 Dodge Charger R/T,16,25
2012 Dodge Charger R/T AWD,15,23
2012 Volkswagen Tiguan S,18,26
2012 Volkswagen Tiguan S AT,22,27
2012 Volkswagen Tiguan S 4Motion,21,27
2012 Volkswagen Tiguan SE,22,27
2012 Volkswagen Tiguan SE 4Motion,21,27
2012 Volkswagen Tiguan SEL,22,27
2012 Volkswagen Tiguan SEL 4Motion,21,27
2012 Dodge Challenger SXT,18,27
2012 Dodge Challenger R/T,15,23
2012 Dodge Challenger R/T AT,16,25
2012 Dodge Challenger SRT8 392,14,23
2012 Dodge Challenger SRT8 392 AT,14,23
2012 Dodge Avenger SE,21,30
2012 Dodge Avenger SXT,20,31
2012 Dodge Avenger SXT Plus,14,21
2012 Dodge Avenger R/T,14,21
2012 Dodge Caliber SE,24,32
2012 Dodge Caliber SXT Plus,24,32
2012 Volkswagen Jetta S,24,34
2012 Volkswagen Jetta S AT,23,29
2012 Volkswagen Jetta SE,23,33
2012 Volkswagen Jetta SE AT,24,31
2012 Volkswagen Jetta SEL,23,33
2012 Volkswagen Jetta SEL AT,24,31
2012 Volkswagen Jetta TDI,30,42
2012 Volkswagen Jetta GLI,22,33
2012 Volkswagen Jetta SportWagen S,23,33
2012 Volkswagen Jetta SportWagen S AT,24,31
2012 Volkswagen Jetta SportWagen SE,24,31
2012 Volkswagen Jetta SportWagen TDI,30,42
2012 Volkswagen CC Sport,21,31
2012 Volkswagen CC R-Line,21,31
2012 Volkswagen CC VR6 4Motion Executive,17,25
2012 Mazda Mazda3 5-Door i Touring,27,38
2012 Mazda Mazda3 5-Door i Touring AT,28,39
2012 Mazda Mazda3 5-Door i Grand Touring,28,39
2012 Mazda Mazda3 5-Door s Grand Touring,20,28
2012 Mazda Mazda3 5-Door s Grand Touring AT,22,29
2012 Mazda Mazdaspeed3 Touring,18,25
2012 Dodge Grand Caravan American Value Package,17,25
2012 Dodge Grand Caravan SE,12,18
2012 Dodge Grand Caravan SXT,12,18
2012 Dodge Grand Caravan Crew,12,18
2012 Dodge Grand Caravan R/T,17,25
2012 Mazda MX-5 Miata Sport,22,28
2012 Mazda MX-5 Miata Sport AT,21,28
2012 Mazda MX-5 Miata Touring,21,28
2012 Mazda MX-5 Miata Touring AT,21,28
2012 Mazda MX-5 Miata Grand Touring,21,28
2012 Mazda MX-5 Miata Grand Touring AT,21,28
2012 Dodge Journey American Value Package,19,26
2012 Dodge Journey SE,19,26
2012 Dodge Journey SXT,13,18
2012 Dodge Journey SXT AWD,16,24
2012 Dodge Journey Crew,13,18
2012 Dodge Journey Crew AWD,16,24
2012 Dodge Journey R/T,17,25
2012 Dodge Journey R/T AWD,16,24
2012 Mazda CX-9 Sport,17,24
2012 Mazda CX-9 Sport AWD,16,22
2012 Mazda CX-9 Touring,17,24
2012 Mazda CX-9 Touring AWD,16,22
2012 Mazda CX-9 Grand Touring,17,24
2012 Mazda CX-9 Grand Touring AWD,16,22
2012 Kia Forte LX,25,34
2012 Kia Forte LX AT,26,36
2012 Kia Forte EX,26,36
2012 Kia Forte SX,23,32
2012 Kia Forte Koup EX,24,33
2012 Kia Forte Koup EX AT,25,34
2012 Kia Forte Koup SX,22,32
2012 Kia Forte Koup SX AT,23,31
2012 Kia Forte 5-Door EX,26,36
2012 Kia Forte 5-Door SX,23,32
2012 Honda Civic DX Sedan AT,28,39
2012 Honda Civic DX Sedan,28,36
2012 Honda Civic LX Sedan,28,36
2012 Honda Civic LX Sedan AT,28,39
2012 Kia Optima LX,24,35
2012 Kia Optima LX AT,24,35
2012 Kia Optima EX,24,35
2012 Kia Optima EX Turbo,22,34
2012 Kia Optima SX,22,34
2012 Kia Rio 5-Door LX,30,40
2012 Kia Rio 5-Door LX AT,30,40
2012 Kia Rio 5-Door EX,30,40
2012 Kia Rio 5-Door SX,30,40
2012 Kia Soul,27,35
2012 Kia Soul AT,27,35
2012 Kia Soul +,26,34
2012 Kia Soul + AT,26,34
2012 Kia Soul !,26,34
2012 Volkswagen Passat 2.5L S,22,32
2012 Volkswagen Passat 2.5L SE,22,32
2012 Volkswagen Passat 2.5L SE AT,22,31
2012 Volkswagen Passat 2.5L SEL,22,31
2012 Volkswagen Passat 2.5L SEL Premium,22,31
2012 Volkswagen Passat TDI SE,31,43
2012 Volkswagen Touareg V6 Sport,16,23
2012 Volkswagen Touareg V6 Lux,16,23
2012 Volkswagen Touareg V6 Executive,16,23
2012 Volkswagen Touareg TDI Sport,19,28
2012 Volkswagen Touareg TDI Lux,19,28
2012 Volkswagen Touareg TDI Executive,19,28
2012 Volkswagen Touareg Hybrid,20,24
2012 GMC Acadia SL,17,24
2012 GMC Acadia SLE,17,24
2012 GMC Acadia SLT1,17,24
2012 GMC Acadia SLT2,17,24
2012 GMC Acadia SL AWD,16,23
2012 GMC Acadia SLE AWD,16,23
2012 GMC Acadia SLT1 AWD,16,23
2012 GMC Acadia SLT2 AWD,16,23
2012 GMC Acadia Denali,17,24
2012 GMC Acadia Denali AWD,16,23
2012 GMC Terrain SLE-1,22,32
2012 GMC Terrain SLE-1 AWD,20,29
2012 GMC Terrain SLE-2,22,32
2012 GMC Terrain SLE-2 AWD,20,29
2012 GMC Terrain SLT-1,22,32
2012 GMC Terrain SLT-1 AWD,20,29
2012 GMC Terrain SLT-2,22,32
2012 GMC Terrain SLT-2 AWD,20,29
2012 GMC Terrain SLE-2 264 hp,12,18
2012 GMC Terrain SLE-2 264 hp AWD,12,17
2012 GMC Terrain SLT-1 264 hp,12,18
2012 GMC Terrain SLT-1 264 hp AWD,16,23
2012 GMC Terrain SLT-2 264 hp,12,18
2012 GMC Terrain SLT-2 264 hp AWD,12,17
2012 GMC Yukon SLE,15,21
2012 GMC Yukon SLE 4WD,15,21
2012 GMC Yukon SLT,11,16
2012 GMC Yukon SLT 4WD,11,16
2012 GMC Yukon XL SLE 1500,15,21
2012 GMC Yukon XL SLE 1500 4WD,15,21
2012 GMC Yukon XL SLT 1500,15,21
2012 GMC Yukon XL SLT 1500 4WD,15,21
2012 GMC Yukon XL SLE 2500,10,16
2012 GMC Yukon XL SLE 2500 4WD,10,15
2012 GMC Yukon XL SLT 2500 4WD,10,15
2012 Honda Civic EX-L Sedan,28,39
2012 Honda Civic EX Sedan,28,39
2012 Honda Civic Si Sedan,22,31
2012 Grand Cherokee Laredo X 5.7L 4x4,13,20
2012 Honda Civic HF Sedan,29,41
2012 Grand Cherokee Limited 5.7L 4x4,13,20
2012 GMC Yukon Hybrid,20,23
2012 GMC Yukon Hybrid 4WD,20,23
2012 Grand Cherokee Overland 4x4,12,17
2012 Grand Cherokee Overland 4x2,17,23
2012 Grand Cherokee Overland 5.7L 4x4,13,20
2012 Volvo C30 T5 AT,21,30
2012 Volvo C30 R-Design AT,21,30
2012 Volvo C70 T5,18,28
2012 GMC Savana Passenger 1LS 1500 Regular Wheelbase,10,13
2012 GMC Savana Passenger 1LS 1500 Regular Wheelbase AWD,13,17
2012 GMC Savana Passenger 1LT 1500 Regular Wheelbase,13,17
2012 GMC Savana Passenger 1LT 1500 Regular Wheelbase AWD,13,17
2012 GMC Savana Passenger 1LS 2500 Regular Wheelbase,11,17
2012 GMC Savana Passenger 1LS 2500 Regular Wheelbase 324 hp,11,16
2012 GMC Savana Passenger 1LT 2500 Regular Wheelbase,8,12
2012 GMC Savana Passenger 1LT 2500 Regular Wheelbase 324 hp,8,11
2012 GMC Savana Passenger 1LS 3500 Regular Wheelbase,8,12
2012 GMC Savana Passenger 1LS 3500 Regular Wheelbase 324 hp,8,11
2012 GMC Savana Passenger 1LT 3500 Regular Wheelbase,8,12
2012 GMC Savana Passenger 1LT 3500 Regular Wheelbase 324 hp,8,11
2012 Honda Civic DX Coupe,28,36
2012 Honda Civic DX Coupe AT,28,39
2012 Honda Civic LX Coupe,28,36
2012 Honda Civic LX Coupe AT,28,39
2012 Honda Civic EX Coupe,28,36
2012 Honda Civic EX Coupe AT,28,39
2012 Honda Civic EX-L Coupe,28,39
2012 Honda Civic Si Coupe,22,31
2012 Volkswagen Golf 2.5L 2-Door,23,33
2012 Volkswagen Golf 2.5L 2-Door AT,24,31
2012 Volkswagen Golf TDI 2-Door,30,42
2012 Volkswagen Golf 4-Door 2.5L 4-Door,24,31
2012 Volkswagen Golf 4-Door TDI 4-Door,30,42
2012 Volkswagen Golf R 2-Door,19,27
2012 Jeep Compass Sport 2.4L 4x2,23,28
2012 Cadillac CTS Coupe,18,27
2012 Cadillac CTS Coupe AWD,18,27
2012 Cadillac CTS Coupe Performance,18,27
2012 Cadillac CTS Coupe Performance AWD,18,27
2012 Cadillac CTS Coupe Premium,18,27
2012 Cadillac CTS Coupe Premium AWD,18,27
2012 Jaguar XF,16,26
2012 Jaguar XF Portfolio,16,26
2012 Jaguar XF Supercharged,15,21
2012 Jaguar XFR,15,21
2012 Jaguar XJ,16,26
2012 Jaguar XJL Portfolio,15,22
2012 Jaguar XJ Supercharged,15,21
2012 Jaguar XJL Supercharged,15,21
2012 Jaguar XJ Supersport,15,21
2012 Jaguar XJL Supersport,15,21
2012 Cadillac CTS Sport Sedan,16,26
2012 Cadillac CTS Sport Sedan AT,18,27
2012 Cadillac CTS Sport Sedan AWD,18,26
2012 Cadillac CTS Sport Sedan Luxury,16,26
2012 Cadillac CTS Sport Sedan Luxury AT,18,27
2012 Cadillac CTS Sport Sedan Performance,18,27
2012 Cadillac CTS Sport Sedan Performance AWD,18,27
2012 Cadillac CTS Sport Sedan Premium,18,27
2012 Cadillac CTS Sport Sedan Premium AWD,18,27
2012 Cadillac CTS Sport Sedan Luxury AWD,18,26
2012 Grand Cherokee Overland Summit 5.7L 4x4,13,20
2012 Jaguar XKR-S Coupe,15,22
2012 Jaguar XK Coupe,16,24
2012 Jaguar XKR Coupe,15,22
2012 Jaguar XK Convertible,16,22
2012 Jaguar XKR Convertible,15,22
2012 Jeep Liberty Arctic 4x4,15,21
2012 Jeep Liberty Sport 4x4,15,21
2012 Jeep Liberty Limited Jet Edition 4x2,16,22
2012 Jeep Liberty Limited Edition 4x4,15,21
2012 Jeep Liberty Limited Jet Edition 4x4,15,21
2012 Jeep Liberty Sport 4x2,16,22
2012 Jeep Liberty Limited Edition 4x2,16,22
2012 Cadillac CTS Sport Wagon,18,27
2012 Cadillac CTS Sport Wagon AWD,18,26
2012 Cadillac CTS Sport Wagon Luxury,18,27
2012 Cadillac CTS Sport Wagon Luxury AWD,18,26
2012 Cadillac CTS Sport Wagon Performance,18,26
2012 Cadillac CTS Sport Wagon Performance AWD,18,26
2012 Cadillac CTS Sport Wagon Premium,18,26
2012 Cadillac CTS Sport Wagon Premium AWD,18,26
2012 Honda Crosstour EX,18,27
2012 Cadillac CTS-V Coupe,14,19
2012 Cadillac CTS-V Coupe AT,12,18
2012 Volvo XC90 3.2 R-Design AWD,16,23
2012 Volvo XC90 3.2 AWD,16,23
2012 Honda Crosstour EX-L,18,27
2012 Volvo XC70 3.2 AWD,18,24
2012 Cadillac CTS-V Sedan,14,19
2012 Cadillac CTS-V Sedan AT,12,18
2012 Volvo XC60 3.2 AWD,18,24
2012 Honda Crosstour EX-L 4WD,18,26
2012 Volkswagen Golf R 4-Door,19,27
2012 Volkswagen Routan S,17,25
2012 Volkswagen Routan SE,12,18
2012 Volkswagen Routan SEL,17,25
2012 Volkswagen Routan SEL Premium,17,25
2012 Volkswagen GTI 2-Door,21,31
2012 Volkswagen GTI 2-Door Autobahn,21,31
2012 Grand Cherokee Laredo X 5.7L 4x2,14,20
2012 Grand Cherokee Limited 5.7L 4x2,14,20
2012 Grand Cherokee Overland 5.7L 4x2,14,20
2012 Grand Cherokee Overland Summit 5.7L 4x2,14,20
2012 Volvo C30 T5 Premier Plus,21,29
2012 Volvo C30 T5 Platinum,21,29
2012 Volvo C30 R-Design Premier Plus,21,29
2012 Volvo C30 R-Design Platinum,21,29
2012 Volvo C30 T5 Premier Plus AT,21,30
2012 Volvo C30 T5 Platinum AT,21,30
2012 Volvo C30 R-Design Platinum AT,21,30
2012 Volvo C30 R-Design Premier Plus AT,21,30
2012 Volvo C70 T5 Premier Plus,18,28
2012 Volvo C70 T5 Platinum,18,28
2012 Volvo XC60 3.2 Platinum,19,25
2012 Volvo XC60 3.2 Premier,19,25
2012 Volvo XC60 3.2 Premier Plus,19,25
2012 Volvo XC60 T6 AWD Premier Plus,17,23
2012 Volvo XC60 T6 AWD Platinum,17,23
2012 Volvo XC60 T6 AWD R-Design Premier Plus,17,23
2012 Volvo XC60 T6 AWD R-Design Platinum,17,23
2012 Volkswagen GTI 4-Door,21,31
2012 Volkswagen GTI 4-Door Autobahn,21,31
2012 Jeep Patriot Sport 4x4,22,28
2012 Jeep Patriot Sport 2.4L 4x2,23,28
2012 Jeep Patriot Latitude 4x2,23,29
2012 Jeep Patriot Latitude 2.4L 4x2,23,28
2012 Jeep Patriot Sport 4x2,23,29
2012 Volkswagen Beetle 2.5L,22,31
2012 Volkswagen Beetle 2.5L AT,22,29
2012 Volkswagen Beetle Turbo,21,30
2012 Cadillac CTS-V Wagon,14,19
2012 Cadillac CTS-V Wagon AT,12,18
2012 Jeep Wrangler Sport S AT,17,21
2012 Jeep Wrangler Sport,17,21
2012 Jeep Wrangler Sport S,17,21
2012 Jeep Wrangler Sport AT,17,21
2012 Jeep Wrangler Rubicon AT,17,21
2012 Jeep Wrangler Sahara AT,17,21
2012 Jeep Wrangler Arctic AT,17,21
2012 Jeep Wrangler Arctic,17,21
2012 Jeep Wrangler Sahara,17,21
2012 Jeep Wrangler Rubicon,17,21
2012 Cadillac SRX Crossover,12,18
2012 Cadillac SRX Crossover Premium,17,24
2012 Cadillac SRX Crossover Premium AWD,12,17
2012 Cadillac SRX Crossover Luxury,17,24
2012 Cadillac SRX Crossover Luxury AWD,16,23
2012 Cadillac SRX Crossover Performance,12,18
2012 Cadillac SRX Crossover Performance AWD,16,23
2012 GMC Savana Cargo Van 1500 Regular Wheelbase,15,20
2012 GMC Savana Cargo Van 1500 Regular Wheelbase 310 hp,13,18
2012 GMC Savana Cargo Van 1500 Regular Wheelbase AWD,13,17
2012 Jeep Wrangler  Call Of Duty MW3 Edition,17,21
2012 Jeep Wrangler  Call Of Duty MW3 Edition AT,17,21
2012 Volvo XC70 3.2 Premier,19,25
2012 Volvo XC70 T6 AWD Platinum,17,23
2012 Volvo XC70 3.2 Platinum,19,25
2012 Volvo XC70 3.2 Premier Plus,19,25
2012 Volvo XC70 T6 AWD Premier Plus,17,23
2012 BMW 328i Coup,18,28
2012 BMW 328i Coup AT,18,28
2012 BMW 328i xDrive Coup,17,25
2012 BMW 328i xDrive Coup AT,17,25
2012 BMW 335i Coup,19,28
2012 BMW 335i Coup AT,18,28
2012 BMW 335is Coup,18,26
2012 BMW 335is Coup AT,17,24
2012 BMW 335i xDrive Coup,19,27
2012 BMW 335i xDrive Coup AT,18,27
2012 BMW M3 Coup,14,20
2012 BMW M3 Coup AT,14,20
